#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 434000      1.38e+00      1.13e-02      6.75e-02    4.1e-04
 435000      1.20e+00      1.76e-03      5.90e-02    4.1e-04
 436000      1.14e+00      7.92e-03      5.62e-02    4.1e-04
 437000      1.24e+00      9.61e-04      6.13e-02    4.1e-04
 438000      1.23e+00      3.15e-03      6.06e-02    4.1e-04
 439000      1.23e+00      3.43e-03      6.06e-02    4.1e-04
 440000      1.20e+00      2.89e-03      5.94e-02    4.1e-04
 441000      7.10e-01      7.08e-03      3.51e-02    4.1e-04
 442000      1.08e+00      6.66e-03      5.34e-02    4.1e-04
 443000      1.18e+00      1.95e-03      5.88e-02    4.1e-04
 444000      8.78e-01      1.55e-03      4.36e-02    4.1e-04
 445000      1.19e+00      1.54e-03      5.91e-02    4.0e-04
 446000      1.32e+00      2.41e-03      6.58e-02    4.0e-04
 447000      1.10e+00      2.30e-03      5.47e-02    4.0e-04
 448000      9.86e-01      8.35e-03      4.90e-02    4.0e-04
 449000      1.18e+00      7.34e-03      5.90e-02    4.0e-04
 450000      1.33e+00      1.67e-03      6.69e-02    4.0e-04
 451000      1.11e+00      2.31e-03      5.56e-02    4.0e-04
 452000      1.45e+00      1.30e-02      7.24e-02    4.0e-04
 453000      9.84e-01      4.87e-03      4.93e-02    4.0e-04
 454000      1.18e+00      1.04e-03      5.92e-02    4.0e-04
 455000      1.27e+00      1.11e-02      6.37e-02    3.9e-04
 456000      1.13e+00      2.30e-03      5.67e-02    3.9e-04
 457000      1.12e+00      6.52e-03      5.64e-02    3.9e-04
 458000      1.19e+00      2.49e-03      5.97e-02    3.9e-04
 459000      1.19e+00      6.53e-03      5.99e-02    3.9e-04
 460000      1.20e+00      8.34e-03      6.05e-02    3.9e-04
 461000      9.71e-01      9.10e-04      4.92e-02    3.9e-04
 462000      1.30e+00      9.60e-03      6.54e-02    3.9e-04
 463000      1.07e+00      8.74e-03      5.38e-02    3.9e-04
 464000      1.07e+00      4.25e-03      5.41e-02    3.9e-04
 465000      1.08e+00      1.17e-02      5.47e-02    3.9e-04
 466000      1.32e+00      6.34e-03      6.70e-02    3.9e-04
 467000      1.10e+00      3.83e-03      5.60e-02    3.9e-04
 468000      1.26e+00      6.99e-03      6.41e-02    3.9e-04
 469000      1.24e+00      2.96e-03      6.29e-02    3.9e-04
 470000      1.37e+00      6.12e-03      7.00e-02    3.8e-04
 471000      1.26e+00      6.18e-03      6.45e-02    3.8e-04
 472000      7.79e-01      1.73e-03      3.98e-02    3.8e-04
 473000      1.18e+00      2.54e-03      6.01e-02    3.8e-04
 474000      9.48e-01      1.23e-03      4.85e-02    3.8e-04
 475000      1.02e+00      3.09e-03      5.27e-02    3.8e-04
 476000      1.26e+00      9.63e-03      6.47e-02    3.8e-04
 477000      1.14e+00      9.19e-03      5.84e-02    3.8e-04
 478000      8.62e-01      2.80e-03      4.43e-02    3.8e-04
 479000      1.12e+00      9.44e-03      5.72e-02    3.8e-04
 480000      1.09e+00      1.48e-03      5.63e-02    3.7e-04
 481000      1.15e+00      5.62e-03      5.93e-02    3.7e-04
 482000      1.17e+00      6.21e-03      6.03e-02    3.7e-04
 483000      1.36e+00      1.79e-03      7.03e-02    3.7e-04
 484000      9.99e-01      2.14e-04      5.16e-02    3.7e-04
 485000      1.12e+00      1.12e-04      5.82e-02    3.7e-04
 486000      1.13e+00      2.32e-03      5.86e-02    3.7e-04
 487000      1.06e+00      4.33e-04      5.53e-02    3.7e-04
 488000      1.37e+00      3.50e-03      7.12e-02    3.7e-04
 489000      1.43e+00      4.92e-04      7.44e-02    3.7e-04
 490000      1.09e+00      1.76e-03      5.72e-02    3.7e-04
 491000      1.08e+00      6.71e-03      5.65e-02    3.7e-04
 492000      1.14e+00      2.31e-03      5.95e-02    3.7e-04
 493000      1.34e+00      6.31e-03      6.98e-02    3.7e-04
 494000      1.19e+00      1.19e-02      6.17e-02    3.7e-04
 495000      1.17e+00      1.29e-03      6.13e-02    3.6e-04
 496000      1.00e+00      5.46e-03      5.25e-02    3.6e-04
 497000      1.06e+00      9.73e-04      5.59e-02    3.6e-04
 498000      1.13e+00      1.26e-03      5.93e-02    3.6e-04
 499000      9.49e-01      6.89e-03      4.97e-02    3.6e-04
 500000      1.11e+00      7.68e-03      5.83e-02    3.6e-04
 501000      8.66e-01      3.55e-03      4.57e-02    3.6e-04
 502000      1.06e+00      1.26e-03      5.57e-02    3.6e-04
 503000      8.34e-01      4.42e-03      4.40e-02    3.6e-04
 504000      1.11e+00      6.15e-03      5.83e-02    3.6e-04
 505000      1.07e+00      3.29e-04      5.69e-02    3.5e-04
 506000      1.14e+00      1.53e-03      6.05e-02    3.5e-04
 507000      1.12e+00      2.42e-03      5.92e-02    3.5e-04
 508000      1.08e+00      6.83e-03      5.72e-02    3.5e-04
 509000      1.42e+00      6.14e-03      7.54e-02    3.5e-04
 510000      1.19e+00      2.76e-03      6.37e-02    3.5e-04
 511000      1.12e+00      2.45e-03      5.97e-02    3.5e-04
 512000      1.21e+00      4.83e-04      6.48e-02    3.5e-04
 513000      1.17e+00      5.16e-03      6.26e-02    3.5e-04
 514000      1.08e+00      7.45e-04      5.76e-02    3.5e-04
 515000      1.03e+00      8.04e-03      5.50e-02    3.5e-04
 516000      1.09e+00      2.94e-03      5.83e-02    3.5e-04
 517000      6.24e-01      9.83e-04      3.35e-02    3.5e-04
 518000      1.11e+00      4.49e-03      5.96e-02    3.5e-04
 519000      1.09e+00      6.40e-03      5.85e-02    3.5e-04
 520000      1.09e+00      3.07e-04      5.85e-02    3.4e-04
 521000      1.08e+00      6.05e-03      5.79e-02    3.4e-04
 522000      1.07e+00      3.43e-03      5.75e-02    3.4e-04
 523000      1.02e+00      8.34e-04      5.47e-02    3.4e-04
 524000      9.86e-01      4.98e-03      5.30e-02    3.4e-04
 525000      1.15e+00      7.74e-03      6.19e-02    3.4e-04
 526000      9.37e-01      7.35e-04      5.07e-02    3.4e-04
 527000      9.20e-01      6.81e-03      4.97e-02    3.4e-04
 528000      9.84e-01      4.51e-05      5.33e-02    3.4e-04
 529000      9.95e-01      2.43e-03      5.38e-02    3.4e-04
 530000      9.11e-01      2.69e-03      4.95e-02    3.4e-04
 531000      6.55e-01      9.72e-04      3.56e-02    3.4e-04
 532000      1.21e+00      1.91e-03      6.59e-02    3.4e-04
 533000      1.14e+00      3.06e-03      6.19e-02    3.4e-04
 534000      1.90e+00      1.92e-03      1.04e-01    3.4e-04
 535000      8.46e-01      2.47e-03      4.63e-02    3.3e-04
 536000      7.14e-01      2.69e-04      3.91e-02    3.3e-04
 537000      1.03e+00      9.45e-03      5.63e-02    3.3e-04
 538000      1.11e+00      6.71e-04      6.09e-02    3.3e-04
 539000      9.97e-01      2.88e-03      5.45e-02    3.3e-04
 540000      1.22e+00      5.06e-03      6.68e-02    3.3e-04
 541000      1.15e+00      7.99e-03      6.31e-02    3.3e-04
 542000      1.21e+00      4.61e-04      6.64e-02    3.3e-04
 543000      9.90e-01      6.30e-03      5.43e-02    3.3e-04
 544000      1.04e+00      4.14e-03      5.73e-02    3.3e-04
 545000      9.64e-01      8.06e-03      5.30e-02    3.3e-04
 546000      1.04e+00      2.26e-04      5.74e-02    3.3e-04
 547000      1.19e+00      5.05e-03      6.55e-02    3.3e-04
 548000      9.87e-01      8.87e-04      5.46e-02    3.3e-04
 549000      8.32e-01      1.46e-02      4.50e-02    3.3e-04
 550000      9.81e-01      3.86e-03      5.45e-02    3.2e-04
 551000      9.55e-01      4.50e-03      5.30e-02    3.2e-04
 552000      9.37e-01      5.21e-04      5.21e-02    3.2e-04
 553000      1.04e+00      7.51e-04      5.75e-02    3.2e-04
 554000      8.10e-01      3.25e-03      4.49e-02    3.2e-04
 555000      1.04e+00      4.51e-03      5.82e-02    3.2e-04
 556000      9.77e-01      1.15e-02      5.41e-02    3.2e-04
 557000      1.01e+00      1.72e-03      5.65e-02    3.2e-04
 558000      9.17e-01      7.22e-03      5.10e-02    3.2e-04
 559000      1.01e+00      1.84e-03      5.64e-02    3.2e-04
 560000      1.53e+00      3.87e-03      8.58e-02    3.2e-04
 561000      1.03e+00      7.24e-03      5.74e-02    3.2e-04
 562000      8.11e-01      4.22e-03      4.54e-02    3.2e-04
 563000      9.93e-01      2.88e-03      5.57e-02    3.2e-04
 564000      1.05e+00      8.81e-03      5.87e-02    3.2e-04
 565000      8.83e-01      2.28e-03      4.98e-02    3.1e-04
 566000      9.39e-01      3.57e-04      5.29e-02    3.1e-04
 567000      1.13e+00      6.30e-03      6.36e-02    3.1e-04
 568000      1.04e+00      2.89e-03      5.86e-02    3.1e-04
 569000      9.20e-01      2.12e-03      5.19e-02    3.1e-04
 570000      1.03e+00      5.61e-03      5.85e-02    3.1e-04
 571000      1.02e+00      6.56e-03      5.79e-02    3.1e-04
 572000      1.04e+00      3.46e-03      5.88e-02    3.1e-04
 573000      7.95e-01      2.88e-03      4.50e-02    3.1e-04
 574000      1.03e+00      7.68e-04      5.82e-02    3.1e-04
 575000      1.07e+00      5.68e-04      6.10e-02    3.1e-04
 576000      8.17e-01      5.69e-03      4.64e-02    3.1e-04
 577000      7.38e-01      6.82e-03      4.18e-02    3.1e-04
 578000      1.07e+00      1.81e-03      6.08e-02    3.1e-04
 579000      9.47e-01      2.68e-04      5.39e-02    3.1e-04
 580000      7.23e-01      3.63e-03      4.13e-02    3.0e-04
 581000      9.46e-01      2.53e-03      5.42e-02    3.0e-04
 582000      8.89e-01      2.73e-03      5.09e-02    3.0e-04
 583000      9.77e-01      4.54e-03      5.59e-02    3.0e-04
 584000      9.60e-01      4.62e-03      5.49e-02    3.0e-04
 585000      1.11e+00      5.25e-04      6.36e-02    3.0e-04
 586000      9.42e-01      1.01e-03      5.42e-02    3.0e-04
 587000      8.43e-01      4.50e-03      4.84e-02    3.0e-04
 588000      1.09e+00      1.07e-02      6.23e-02    3.0e-04
 589000      1.11e+00      2.43e-03      6.39e-02    3.0e-04
 590000      1.28e+00      2.26e-03      7.38e-02    3.0e-04
 591000      8.75e-01      2.02e-03      5.06e-02    3.0e-04
 592000      9.96e-01      4.93e-04      5.76e-02    3.0e-04
 593000      1.08e+00      3.46e-03      6.24e-02    3.0e-04
 594000      7.88e-01      7.01e-04      4.56e-02    3.0e-04
 595000      1.38e+00      4.19e-03      7.99e-02    2.9e-04
 596000      1.44e+00      4.95e-04      8.35e-02    2.9e-04
 597000      1.55e+00      3.65e-04      9.00e-02    2.9e-04
 598000      9.32e-01      1.69e-03      5.42e-02    2.9e-04
 599000      1.18e+00      6.00e-03      6.82e-02    2.9e-04
 600000      7.72e-01      3.01e-04      4.51e-02    2.9e-04
 601000      1.04e+00      2.80e-03      6.07e-02    2.9e-04
 602000      8.51e-01      4.44e-03      4.97e-02    2.9e-04
 603000      9.42e-01      4.79e-03      5.50e-02    2.9e-04
 604000      9.90e-01      8.11e-04      5.78e-02    2.9e-04
 605000      7.95e-01      7.98e-03      4.65e-02    2.9e-04
 606000      1.02e+00      3.39e-03      5.98e-02    2.9e-04
 607000      9.32e-01      8.59e-04      5.47e-02    2.9e-04
 608000      8.77e-01      5.74e-04      5.15e-02    2.9e-04
 609000      8.73e-01      6.82e-03      5.11e-02    2.9e-04
 610000      8.23e-01      1.02e-02      4.81e-02    2.9e-04
 611000      1.04e+00      4.45e-03      6.16e-02    2.9e-04
 612000      1.04e+00      1.87e-03      6.14e-02    2.9e-04
 613000      9.51e-01      3.42e-03      5.61e-02    2.9e-04
 614000      8.92e-01      2.52e-03      5.26e-02    2.9e-04
 615000      1.26e+00      3.89e-03      7.47e-02    2.8e-04
 616000      9.68e-01      2.31e-03      5.74e-02    2.8e-04
 617000      9.91e-01      1.01e-02      5.85e-02    2.8e-04
 618000      1.12e+00      5.63e-03      6.67e-02    2.8e-04
 619000      8.44e-01      1.00e-02      4.97e-02    2.8e-04
 620000      8.95e-01      2.32e-03      5.34e-02    2.8e-04
 621000      9.66e-01      2.67e-03      5.76e-02    2.8e-04
 622000      1.06e+00      1.37e-03      6.32e-02    2.8e-04
 623000      9.97e-01      4.03e-03      5.94e-02    2.8e-04
 624000      8.82e-01      1.67e-03      5.26e-02    2.8e-04
 625000      1.03e+00      3.00e-03      6.18e-02    2.8e-04
 626000      1.23e+00      5.78e-03      7.37e-02    2.8e-04
 627000      8.91e-01      2.97e-03      5.34e-02    2.8e-04
 628000      8.85e-01      6.65e-04      5.30e-02    2.8e-04
 629000      1.14e+00      3.01e-03      6.84e-02    2.8e-04
 630000      9.65e-01      1.66e-03      5.81e-02    2.7e-04
 631000      1.25e+00      1.61e-03      7.52e-02    2.7e-04
 632000      9.97e-01      7.51e-03      5.99e-02    2.7e-04
 633000      8.80e-01      1.29e-02      5.23e-02    2.7e-04
 634000      9.58e-01      1.14e-03      5.77e-02    2.7e-04
 635000      1.05e+00      8.65e-03      6.36e-02    2.7e-04
 636000      9.14e-01      3.68e-04      5.54e-02    2.7e-04
 637000      9.11e-01      5.33e-03      5.51e-02    2.7e-04
 638000      9.69e-01      8.18e-03      5.84e-02    2.7e-04
 639000      8.55e-01      3.07e-03      5.18e-02    2.7e-04
 640000      9.20e-01      4.06e-03      5.59e-02    2.7e-04
 641000      8.42e-01      4.11e-03      5.12e-02    2.7e-04
 642000      9.10e-01      1.30e-03      5.54e-02    2.7e-04
 643000      1.11e+00      4.02e-03      6.76e-02    2.7e-04
 644000      9.73e-01      6.98e-03      5.91e-02    2.7e-04
 645000      8.16e-01      4.25e-03      4.98e-02    2.7e-04
 646000      7.51e-01      4.75e-03      4.59e-02    2.7e-04
 647000      9.31e-01      6.59e-03      5.68e-02    2.7e-04
 648000      8.84e-01      1.50e-03      5.41e-02    2.7e-04
 649000      8.76e-01      2.80e-03      5.36e-02    2.7e-04
 650000      7.65e-01      8.50e-04      4.70e-02    2.6e-04
 651000      8.12e-01      1.00e-03      4.99e-02    2.6e-04
 652000      8.22e-01      4.97e-03      5.05e-02    2.6e-04
 653000      9.08e-01      1.57e-03      5.58e-02    2.6e-04
 654000      1.08e+00      1.01e-03      6.66e-02    2.6e-04
 655000      7.22e-01      9.59e-03      4.41e-02    2.6e-04
 656000      8.98e-01      8.13e-04      5.56e-02    2.6e-04
 657000      1.07e+00      8.19e-03      6.59e-02    2.6e-04
 658000      9.09e-01      3.24e-03      5.61e-02    2.6e-04
 659000      1.03e+00      7.03e-03      6.33e-02    2.6e-04
 660000      8.72e-01      6.07e-03      5.40e-02    2.6e-04
 661000      8.37e-01      2.26e-03      5.20e-02    2.6e-04
 662000      8.60e-01      1.48e-02      5.25e-02    2.6e-04
 663000      9.17e-01      2.36e-03      5.69e-02    2.6e-04
 664000      9.10e-01      8.38e-03      5.62e-02    2.6e-04
 665000      9.53e-01      5.64e-03      5.94e-02    2.6e-04
 666000      8.63e-01      3.17e-03      5.39e-02    2.6e-04
 667000      5.78e-01      1.15e-03      3.61e-02    2.6e-04
 668000      9.07e-01      6.07e-03      5.65e-02    2.6e-04
 669000      8.73e-01      3.48e-03      5.45e-02    2.6e-04
 670000      7.75e-01      5.04e-03      4.85e-02    2.5e-04
 671000      9.54e-01      1.43e-02      5.90e-02    2.5e-04
 672000      1.17e+00      2.60e-03      7.35e-02    2.5e-04
 673000      9.11e-01      7.60e-04      5.72e-02    2.5e-04
 674000      9.58e-01      4.48e-03      6.01e-02    2.5e-04
 675000      6.80e-01      9.68e-04      4.29e-02    2.5e-04
 676000      1.08e+00      5.75e-04      6.83e-02    2.5e-04
 677000      1.10e+00      5.13e-04      6.91e-02    2.5e-04
 678000      1.08e+00      8.26e-03      6.77e-02    2.5e-04
 679000      8.08e-01      7.97e-04      5.10e-02    2.5e-04
 680000      8.98e-01      5.93e-03      5.68e-02    2.5e-04
 681000      8.94e-01      7.03e-03      5.65e-02    2.5e-04
 682000      1.29e+00      2.48e-03      8.17e-02    2.5e-04
 683000      8.56e-01      1.65e-03      5.43e-02    2.5e-04
 684000      9.14e-01      3.16e-03      5.79e-02    2.5e-04
 685000      9.81e-01      3.37e-03      6.25e-02    2.5e-04
 686000      1.06e+00      3.07e-03      6.75e-02    2.5e-04
 687000      5.74e-01      7.64e-03      3.62e-02    2.5e-04
 688000      6.01e-01      9.16e-03      3.77e-02    2.5e-04
 689000      8.26e-01      8.32e-04      5.27e-02    2.5e-04
 690000      7.40e-01      2.98e-03      4.73e-02    2.4e-04
 691000      8.94e-01      3.75e-03      5.73e-02    2.4e-04
 692000      9.13e-01      2.77e-03      5.85e-02    2.4e-04
 693000      1.00e+00      6.49e-03      6.39e-02    2.4e-04
 694000      7.84e-01      2.00e-03      5.02e-02    2.4e-04
 695000      8.25e-01      5.51e-04      5.32e-02    2.4e-04
 696000      9.18e-01      2.45e-03      5.91e-02    2.4e-04
 697000      9.77e-01      4.34e-03      6.29e-02    2.4e-04
 698000      7.47e-01      4.37e-04      4.81e-02    2.4e-04
 699000      8.00e-01      2.50e-03      5.15e-02    2.4e-04
 700000      8.44e-01      9.02e-03      5.42e-02    2.4e-04
 701000      1.03e+00      1.52e-03      6.65e-02    2.4e-04
 702000      7.57e-01      7.57e-04      4.90e-02    2.4e-04
 703000      7.02e-01      1.24e-02      4.45e-02    2.4e-04
 704000      8.18e-01      4.26e-03      5.29e-02    2.4e-04
 705000      9.60e-01      1.16e-02      6.19e-02    2.4e-04
 706000      8.44e-01      4.13e-03      5.48e-02    2.4e-04
 707000      8.95e-01      4.12e-03      5.81e-02    2.4e-04
 708000      8.51e-01      1.25e-02      5.46e-02    2.4e-04
 709000      1.09e+00      3.26e-03      7.08e-02    2.4e-04
 710000      8.14e-01      4.87e-03      5.31e-02    2.3e-04
 711000      7.34e-01      2.59e-03      4.80e-02    2.3e-04
 712000      9.23e-01      1.60e-03      6.04e-02    2.3e-04
 713000      9.00e-01      3.92e-03      5.88e-02    2.3e-04
 714000      8.34e-01      1.06e-02      5.40e-02    2.3e-04
 715000      6.32e-01      3.15e-03      4.15e-02    2.3e-04
 716000      1.45e+00      4.87e-03      9.51e-02    2.3e-04
 717000      1.23e+00      8.66e-03      8.03e-02    2.3e-04
 718000      5.79e-01      1.14e-03      3.80e-02    2.3e-04
 719000      8.00e-01      4.28e-03      5.25e-02    2.3e-04
 720000      8.91e-01      2.87e-03      5.88e-02    2.3e-04
 721000      6.78e-01      2.89e-04      4.48e-02    2.3e-04
 722000      9.79e-01      8.69e-04      6.47e-02    2.3e-04
 723000      9.55e-01      4.42e-03      6.30e-02    2.3e-04
 724000      9.51e-01      2.77e-03      6.28e-02    2.3e-04
 725000      8.55e-01      4.86e-03      5.67e-02    2.3e-04
 726000      7.68e-01      5.57e-03      5.08e-02    2.3e-04
 727000      1.00e+00      4.87e-04      6.67e-02    2.3e-04
 728000      6.79e-01      4.63e-04      4.51e-02    2.3e-04
 729000      8.60e-01      8.03e-03      5.68e-02    2.3e-04
 730000      8.47e-01      4.07e-03      5.65e-02    2.2e-04
 731000      1.16e+00      5.20e-03      7.72e-02    2.2e-04
 732000      8.38e-01      1.49e-04      5.59e-02    2.2e-04
 733000      7.79e-01      5.38e-03      5.18e-02    2.2e-04
 734000      7.27e-01      5.31e-03      4.84e-02    2.2e-04
 735000      8.06e-01      4.63e-04      5.41e-02    2.2e-04
 736000      8.52e-01      1.70e-03      5.71e-02    2.2e-04
 737000      8.22e-01      7.99e-03      5.48e-02    2.2e-04
